ID_Lab	Genus	Species	DGroup	data_UCE	data_wanatomy	data_NIRS_hw	data_NIRS_sw	data_NIRS_core_sw	data_NIRS_core_hw	data_NIRS_block_sw	data_NIRS_block_hw	data_massspec	silicagel_leaf	voucher_leaf	heartwood_souche_ETH	heartwood_tronc_ETH	heartwood_carotte_ETH	heartwood_ETH	Bloc_ESSA	Core_ESSA	Heartwood_ESSA	Sapwood_ESSA	Bio01_temp.annual	Bio02_temp.diurnal	Bio03_isothermality	Bio04_temp.seasonality	Bio05_temp.warmestM	Bio06_temp.coldestM	Bio07_temp.range	Bio08_temp.wettestQ	Bio09_temp.driestQ	Bio10_temp.warmestQ	Bio11_temp.coldestQ	Bio12_prec.annual	Bio13_prec.wettestM	Bio14_prec.driestM	Bio15_prec.seasonality	Bio16_prec.wettestQ	Bio17_prec.driestQ	Bio18_prec.warmestQ	Bio19_prec.coldestQ	elevation	geol	eco2017
RFN0031	Dalbergia	orientalis	Monticola	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	1	1	NA	NA	NA	NA	232	37	387	2123	276	179.535795363546	96	256	212	259	202	2024.30833676863	262	79	35	751	256	734.659722858323	427	3153.90744718468	6	Madagascar humid forests
RFN0032	Dalbergia	orientalis	Monticola	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	1	1	0	1	0	1	232	37	387	2123	276	179.535795363546	96	256	212	259	202	2024.30833676863	262	79	35	751	256	734.659722858323	427	3153.90744718468	6	Madagascar humid forests
RFN0033	Dalbergia	orientalis	Monticola	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	1	1	0	1	0	1	232	37	386.927822741797	2123	276	179.940600459495	96	256	212	259	202	2023.85108744205	262	79	35	750.923264700252	256	734.054841498959	427	3144.61920341832	6	Madagascar humid forests
RFN0034	Dalbergia	orientalis	Monticola	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	1	1	0	1	0	1	232	37	386.650803962835	2123	276	180	96	256	212	259	202	2022.87119095666	261.769055032715	79	35	750.220386993827	256	733.769055032715	427	3208.0029309928	6	Madagascar humid forests
RFN0035	Dalbergia	orientalis	Monticola	NA	Ravo	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	232	37	386.409543555752	2123	276	180	96	256	212	259	202	2022.28064839393	261.409543555752	79	35	749.871104838173	256	733.66203874194	426.871104838173	3097.915031577	6	Madagascar humid forests
RFN0036	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	231	37	387	2123	275	178	96	255	211	258	201	2032.04574956797	263	79	35	755	257	738	428.92242252746	8731.40570911121	6	Madagascar humid forests
RFN0037	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	231	37	387	2123	275	178	96	255	211	258	201	2032.04574956797	263	79	35	755	257	738	428.92242252746	8731.40570911121	6	Madagascar humid forests
RFN0038	Diospyros	gracilipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	227	37	388	2120	271	174.313264983346	96	251	207	254	197	2103.51054616893	272.721252102591	82.686735016654	35.0478571720111	778.707912016517	266.986659913926	759.707912016517	442.721252102591	16362.009343484	6	Madagascar humid forests
RFN0039	Diospyros	velutipes	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	228	37	387	2121	272	175.401685593522	96	252	208	255	198	2077.24053449801	269	81	36	770.310267445573	262.954023283884	751.711953039095	437.711953039095	14335.8715168338	6	Madagascar humid forests
RFN0040	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	229	38	389	2125	273	176	96	253	209	256	199	2084.23340993187	271	81	36	775.064189106716	262	758.444939626193	437.279341572764	6452.56985014456	6	Madagascar humid forests
RFN0041	Dalbergia	aff._monticola_SE	Monticola	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	229	38	389	2125	273	176	96	253	209	256	199	2084.4866156855	271	81	36	775.055836388207	262	758.671798244916	437.087182807465	6615.66859691597	6	Madagascar humid forests
RFN0042	Dalbergia	aff._chapelieri_Manombo	Chapelieri	N10	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	229	38	389	2125	273	176	96	253	209	256	199	2084.4866156855	271	81	36	775.055836388207	262	758.671798244916	437.087182807465	6615.66859691597	6	Madagascar humid forests
RFN0043	Dalbergia	aff._monticola_SE	Monticola	NA	NA	1	0	0	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	229	38	389	2125	273	176	96	253	209	256	199	2083.69819356191	270.897479988071	81	36	774.616249692289	261.897479988071	758.349096780957	437	6685.12768925429	6	Madagascar humid forests
RFN0044	unknown	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	229	38	389	2125	273	176	96	253	209	256	199	2083.69819356191	270.897479988071	81	36	774.616249692289	261.897479988071	758.349096780957	437	6685.12768925429	6	Madagascar humid forests
RFN0045	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	229	38	389	2125	273	176	96	253	209	256	199	2081.14239978349	270.070708613974	81	36	774.063458129112	261.070708613974	757.071199891747	437	6242.36506898828	6	Madagascar humid forests
RFN0046	Dalbergia	orientalis	Monticola	NA	NA	1	0	0	1	NA	NA	NA	1	0	NA	NA	1	1	0	1	1	1	229	37.805257849874	389	2125	273	176.194742150126	96	253	209	256	199	2081.02319353535	270.303709992862	81	36	773.805257849874	261.303709992862	757.108967842736	436.805257849874	6988.05257836543	6	Madagascar humid forests
RFN0047	Dalbergia	aff._monticola_SE	Monticola	NA	NA	1	0	0	1	NA	NA	D2	1	0	NA	NA	NA	0	NA	NA	NA	NA	229.064627279159	37	388.93537272084	2125	273	177	96	253	209	256.064627279159	199	2076.75256857379	269.93537272084	80.5389537050046	36	772.474326425845	260.93537272084	755.538953705005	435.935372720841	6084.45089181891	6	Madagascar humid forests
RFN0048	Diospyros	sp.	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	232	37	386	2120	275	179	96	256	212	259	201	2171.76592118541	281	84	35	799.776323369145	273	780.776323369145	464.837772646179	10727.8188650291	6	Madagascar humid forests
RFN0049	Diospyros	squamosa	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	232	37	386	2120	275	179	96	256	212	259	201	2171.68515723071	281	84	35	799.774775052536	273	780.774775052536	464.814195665845	10743.4629051479	6	Madagascar humid forests
