SpecimenID	ID_Lab	Genus	Species	DM_SP	DGroup	data_UCE	data_wanatomy	data_NIRS_hw	data_NIRS_sw	data_NIRS_core_sw	data_NIRS_core_hw	data_NIRS_block_sw	data_NIRS_block_hw	data_massspec	silicagel_leaf	voucher_leaf	heartwood_souche_ETH	heartwood_tronc_ETH	heartwood_carotte_ETH	heartwood_ETH	Bloc_ESSA	Core_ESSA	Heartwood_ESSA	Sapwood_ESSA	Bio01_temp.annual	Bio02_temp.diurnal	Bio03_isothermality	Bio04_temp.seasonality	Bio05_temp.warmestM	Bio06_temp.coldestM	Bio07_temp.range	Bio08_temp.wettestQ	Bio09_temp.driestQ	Bio10_temp.warmestQ	Bio11_temp.coldestQ	Bio12_prec.annual	Bio13_prec.wettestM	Bio14_prec.driestM	Bio15_prec.seasonality	Bio16_prec.wettestQ	Bio17_prec.driestQ	Bio18_prec.warmestQ	Bio19_prec.coldestQ	elevation	geol	eco2017	imputed
101232649	NZM0009	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	193	60	496	2151	251	130	121	217	186	217	161	2210	373	62	59	1069	205	1057	288	99978	5	Madagascar subhumid forests	FALSE
101232651	NZM0010	Dalbergia	emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	193	60	496	2152	251	130	121	217	186	217	161	2212	373	62	59	1068	205	1049	288	99833	5	Madagascar subhumid forests	FALSE
101232652	NZM0011	Dalbergia	emirnensis	NA	incertae_sedis	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	193	60	496	2152	251	130	121	217	186	217	161	2208	373	62	59	1068	204	1048	287	99775	5	Madagascar subhumid forests	FALSE
101232655	NZM0012	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	193	60	497	2152	251	130	121	216	186	216	161	2278	383	64	59	1090	211	1082	296	100469	5	Madagascar subhumid forests	FALSE
101240114	NZM0019	Dalbergia	aff._chapelieri_S	DM_SP40	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	206	71	503	2521	270	129	141	235	183	235	168	1645	281	40	66	833	135	833	180	60922	7	Madagascar humid forests	FALSE
101240116	NZM0020	Dalbergia	aff._chapelieri_S	DM_SP38	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	206	71	502	2519	269	129	140	235	183	235	168	1689	288	41	66	853	139	853	186	61103	7	Madagascar humid forests	FALSE
101240118	NZM0021	Dalbergia	aff._chapelieri_S	DM_SP40	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	206	70	502	2517	270	129	140	235	183	235	168	1747	295	44	65	876	147	876	193	59978	7	Madagascar humid forests	FALSE
101240119	NZM0022	Dalbergia	aff._chapelieri_S	DM_SP40	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	206	70	502	2517	270	129	140	235	183	235	168	1747	295	44	65	876	147	876	193	59978	7	Madagascar humid forests	FALSE
101240123	NZM0023	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	206	70	502	2517	270	129	140	235	183	235	168	1748	295	44	65	876	147	876	193	59573	7	Madagascar humid forests	FALSE
101240125	NZM0024	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	185	72	516	2466	248	108	140	214	162	214	148	1832	323	41	70	957	137	957	181	96497	4	Madagascar humid forests	FALSE
101240127	NZM0025	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	182	73	517	2460	246	105	141	211	159	211	145	1843	325	41	71	965	137	965	178	100216	4	Madagascar humid forests	FALSE
101240128	NZM0026	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	178	73	520	2449	242	101	140	207	156	207	141	1700	303	37	72	898	123	898	160	113237	4	Madagascar humid forests	FALSE
101240129	NZM0027	Dalbergia	madagascariensis_antongilensis	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	210	67	494	2487	272	136	136	239	187	239	173	1818	287	52	58	856	174	856	232	50086	7	Madagascar humid forests	FALSE
101265684	NZM0035	Dalbergia	madagascariensis_antongilensis	DM_SP11	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	237	34	381	1964	281	192	89	262	225	262	209	2085	304	68	43	897	215	897	427	17497	7	Madagascar humid forests	FALSE
101266700	NZM0040	Dalbergia	aff._chapelieri_NE	DM_SP38	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	2	0	NA	NA	NA	0	NA	NA	NA	NA	241	34	380	1980	285	195	89	266	228	266	213	2041	296	67	43	876	210	876	418	4058	7	Madagascar humid forests	FALSE
101266702	NZM0042	Dalbergia	orientalis	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	240	35	385	1976	284	194	90	265	227	265	212	2103	305	69	43	897	218	897	435	4621	7	Madagascar humid forests	FALSE
101266705	NZM0045	Dalbergia	notseen_aff._chapelieri_NE	NA	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	237	35	386	1963	281	191	90	262	225	262	209	2084	305	69	43	898	217	898	430	12611	7	Madagascar humid forests	FALSE
101266712	NZM0052	Dalbergia	baronii	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	2	0	NA	NA	NA	0	0	1	0	1	246	31	358	1969	288	202	86	271	233	271	218	2246	314	71	43	922	224	922	464	1433	7	Madagascar humid forests	TRUE
101268661	NZM0056	Dalbergia	baronii	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	2	0	NA	NA	NA	0	0	1	1	1	245	31	359	1970	288	201	86	270	233	270	217	2263	318	71	43	931	225	931	467	1822	7	Madagascar humid forests	TRUE
101268667	NZM0058	Dalbergia	baronii	NA	Baronii	NA	NA	1	1	1	1	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	246	32	363	1979	288	201	87	270	233	270	217	2415	332	74	42	975	237	975	510	1645	7	Madagascar humid forests	TRUE
101268741	NZM0060	Dalbergia	notseen_baronii	NA	Baronii	NA	NA	1	1	1	1	NA	NA	NA	0	0	NA	NA	NA	0	0	1	1	1	245	33	368	1990	288	200	88	270	232	270	216	2433	333	74	42	978	238	978	519	1256	7	Madagascar humid forests	FALSE
101268740	NZM0061	Dalbergia	baronii	NA	Baronii	NA	NA	1	1	1	1	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	245	33	368	1990	288	200	88	270	232	270	216	2433	333	74	42	978	238	978	519	1256	7	Madagascar humid forests	FALSE
101268742	NZM0062	Dalbergia	hassoldiae	DM_SP24	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	245	33	369	1991	288	200	88	270	232	270	216	2354	332	71	43	972	227	972	496	1093	7	Madagascar humid forests	TRUE
101291106	NZM0121	Dalbergia	notseen_abrahamii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	29	476	1027	265	205	60	247	226	250	222	1277	411	7	135	1217	25	256	34	43855	9	Madagascar subhumid forests	FALSE
101291110	NZM0122	Dalbergia	notseen_abrahamii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	29	476	1027	265	205	60	247	226	250	222	1277	411	7	135	1217	25	256	34	43522	9	Madagascar subhumid forests	FALSE
101291112	NZM0123	Dalbergia	notseen_abrahamii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	239	29	476	1026	264	204	60	246	226	249	222	1276	410	7	135	1217	25	256	34	42294	9	Madagascar subhumid forests	FALSE
101291113	NZM0124	Dalbergia	notseen_abrahamii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	29	476	1027	265	205	60	247	226	250	222	1276	410	7	135	1216	25	256	34	43666	9	Madagascar subhumid forests	FALSE
101291128	NZM0139	Dalbergia	notseen_suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	261	24	421	1089	286	229	57	269	247	273	244	1167	361	7	129	1062	26	252	37	4955	2	Madagascar dry deciduous forests	FALSE
101291129	NZM0140	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	253	23	409	1096	276	221	55	261	238	264	235	1447	393	12	113	1148	46	370	67	18331	3	Madagascar dry deciduous forests	FALSE
101291130	NZM0141	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	252	23	409	1095	276	221	55	261	238	264	235	1455	396	12	113	1160	46	370	67	19145	3	Madagascar dry deciduous forests	FALSE
101291132	NZM0143	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	23	410	1088	274	219	55	259	236	262	232	1487	410	12	115	1203	46	372	67	28033	2	Madagascar dry deciduous forests	FALSE
101291133	NZM0144	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	249	23	410	1087	273	218	55	258	235	261	232	1488	411	12	115	1205	46	372	67	28382	2	Madagascar dry deciduous forests	FALSE
101291134	NZM0145	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	249	22	410	1087	273	218	55	258	235	261	232	1493	414	12	116	1215	46	371	67	28713	2	Madagascar dry deciduous forests	FALSE
101291135	NZM0146	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	22	410	1087	274	219	55	259	236	262	232	1493	414	12	116	1215	46	371	67	28786	2	Madagascar dry deciduous forests	FALSE
101291136	NZM0147	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	22	410	1087	274	219	55	259	236	262	232	1496	416	12	116	1220	46	371	67	30011	2	Madagascar dry deciduous forests	FALSE
101291138	NZM0148	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	22	410	1087	274	219	55	259	236	262	232	1497	416	12	116	1221	46	371	67	30385	2	Madagascar dry deciduous forests	FALSE
101291139	NZM0149	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	22	410	1087	274	219	55	259	236	262	232	1497	416	12	116	1221	46	371	67	30385	2	Madagascar dry deciduous forests	FALSE
101291140	NZM0150	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	22	410	1087	274	219	55	259	236	262	232	1497	416	12	116	1221	46	371	67	30385	2	Madagascar dry deciduous forests	FALSE
101291141	NZM0151	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	22	410	1087	274	219	55	259	236	262	232	1497	416	12	116	1221	46	371	67	30385	2	Madagascar dry deciduous forests	FALSE
101291142	NZM0152	Dalbergia	notseen_obtusa	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	22	410	1087	274	219	55	259	236	262	232	1500	417	12	116	1224	46	371	67	30914	2	Madagascar dry deciduous forests	FALSE
101291144	NZM0153	Dalbergia	notseen_antsirananae	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	28	471	1051	266	206	60	248	227	251	223	1277	337	11	111	995	40	327	55	40122	9	Madagascar dry deciduous forests	FALSE
101291154	NZM0154	Dalbergia	notseen_antsirananae	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	28	471	1051	266	206	60	248	227	251	223	1276	336	11	111	993	40	327	55	40786	9	Madagascar dry deciduous forests	FALSE
101291151	NZM0155	Dalbergia	notseen_antsirananae	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	28	471	1051	266	206	60	248	227	251	223	1276	336	11	111	993	40	327	55	40786	9	Madagascar dry deciduous forests	FALSE
101291153	NZM0156	Dalbergia	notseen_antsirananae	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	28	471	1051	266	206	60	248	227	251	223	1273	335	11	111	990	40	326	55	40900	9	Madagascar dry deciduous forests	FALSE
101291155	NZM0157	Dalbergia	notseen_antsirananae	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	240	28	471	1051	266	206	60	248	227	251	223	1273	335	11	111	990	40	326	55	40900	9	Madagascar dry deciduous forests	FALSE
101317434	NZM0164	Dalbergia	notseen_abrahamii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	255	36	485	1351	287	213	74	268	239	269	234	1586	250	56	53	721	188	625	228	3689	18	Madagascar subhumid forests	FALSE
101318094	NZM0197	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	49	544	1279	291	201	90	261	235	262	229	1226	240	28	74	676	97	458	121	13167	7	Madagascar dry deciduous forests	FALSE
101318096	NZM0198	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	248	49	544	1278	290	199	90	260	234	261	228	1255	243	29	73	685	100	472	124	15889	7	Madagascar dry deciduous forests	FALSE
101318097	NZM0199	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	245	49	547	1265	287	196	90	256	231	257	225	1351	256	31	72	727	109	515	136	22306	7	Madagascar dry deciduous forests	FALSE
101318098	NZM0200	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	245	49	547	1265	287	196	90	256	231	257	225	1351	256	31	72	727	109	515	136	22306	7	Madagascar dry deciduous forests	FALSE
101318416	NZM0201	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1262	286	195	90	256	230	257	224	1372	259	32	71	737	111	524	139	23634	7	Madagascar dry deciduous forests	FALSE
101318417	NZM0202	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1262	286	195	90	256	230	257	224	1372	259	32	71	737	111	524	139	23634	7	Madagascar dry deciduous forests	FALSE
101318418	NZM0203	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1262	286	195	90	256	230	257	224	1372	259	32	71	737	111	524	139	23634	7	Madagascar dry deciduous forests	FALSE
101318420	NZM0204	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1261	285	195	90	255	229	256	224	1380	260	32	71	740	112	527	139	24211	7	Madagascar dry deciduous forests	FALSE
101318421	NZM0205	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1261	285	195	90	255	229	256	224	1378	260	32	71	740	112	527	139	24400	7	Madagascar dry deciduous forests	FALSE
101318422	NZM0206	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	49	548	1259	285	194	90	255	229	256	223	1393	262	33	71	747	113	534	141	25398	7	Madagascar dry deciduous forests	FALSE
101318423	NZM0207	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	49	548	1259	285	194	90	255	229	256	223	1393	262	33	71	747	113	534	141	25398	7	Madagascar dry deciduous forests	FALSE
101318424	NZM0208	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	49	548	1258	284	194	90	254	228	255	223	1401	263	33	71	750	114	537	142	25856	7	Madagascar dry deciduous forests	FALSE
101318426	NZM0209	Dalbergia	notseen_viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	243	49	548	1258	284	194	90	254	228	255	223	1401	263	33	71	750	114	537	142	25856	7	Madagascar dry deciduous forests	FALSE
101318427	NZM0210	Dalbergia	notseen_urschii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1264	286	195	90	256	230	257	224	1362	258	32	72	733	110	520	137	23866	7	Madagascar dry deciduous forests	FALSE
101318428	NZM0211	Dalbergia	notseen_urschii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1264	286	195	90	256	230	257	224	1362	258	32	72	733	110	520	137	23866	7	Madagascar dry deciduous forests	FALSE
101318429	NZM0212	Dalbergia	notseen_urschii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1264	286	195	90	256	230	257	224	1362	258	32	72	733	110	520	137	23866	7	Madagascar dry deciduous forests	FALSE
101318431	NZM0213	Dalbergia	notseen_urschii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1263	286	195	90	256	230	257	224	1368	259	32	72	736	111	523	138	24466	7	Madagascar dry deciduous forests	FALSE
101318432	NZM0214	Dalbergia	notseen_urschii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	245	49	547	1264	286	196	90	256	230	257	225	1361	258	32	72	732	110	519	137	24000	7	Madagascar dry deciduous forests	FALSE
101318433	NZM0215	Dalbergia	notseen_urschii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	245	49	547	1264	286	196	90	256	230	257	225	1361	258	32	72	732	110	519	137	24000	7	Madagascar dry deciduous forests	FALSE
101318434	NZM0216	Dalbergia	notseen_urschii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	244	49	547	1264	286	196	90	256	230	257	224	1362	258	32	72	732	110	520	137	24189	7	Madagascar dry deciduous forests	FALSE
101318435	NZM0217	Dalbergia	notseen_urschii	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	246	49	546	1267	288	197	90	257	232	258	226	1345	256	31	72	725	109	512	136	22867	7	Madagascar dry deciduous forests	FALSE
100419594	PBP6197	Dalbergia	greveana	NA	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	224	94	554	2180	300	130	169	242	187	245	187	765	211	1	116	581	5	371	5	68402	3	Madagascar subhumid forests	FALSE
101177845	PBP6641	Dalbergia	aff._normandii_Makirovana	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	2	0	NA	NA	NA	0	NA	NA	NA	NA	250	37	451	1633	287	205	83	266	240	268	225	2143	304	89	35	830	294	771	463	7632	7	Madagascar humid forests	FALSE
101177846	PBP6642	Dalbergia	aff._normandii_Makirovana	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	0	0	0	1	0	1	249	37	452	1631	286	204	83	265	240	267	224	2192	310	92	35	847	300	785	474	7744	7	Madagascar humid forests	FALSE
101177847	PBP6643	Dalbergia	aff._monticola_Makirovana	DM_SP36	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	248	37	453	1629	286	203	83	265	239	267	223	2241	316	94	35	863	307	800	486	8435	7	Madagascar humid forests	FALSE
101177848	PBP6644	Dalbergia	aff._monticola_Makirovana	DM_SP36	Monticola	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	248	38	453	1629	285	203	83	264	239	266	223	2264	319	95	35	871	310	807	492	8927	7	Madagascar humid forests	FALSE
101177849	PBP6645	Dalbergia	viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	246	38	455	1622	283	201	83	262	237	264	221	2350	331	99	35	905	322	838	510	13722	7	Madagascar humid forests	FALSE
101177850	PBP6646	Dalbergia	viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	246	38	455	1622	283	201	83	262	237	264	221	2350	331	99	35	905	322	838	510	13722	7	Madagascar humid forests	FALSE
101177800	PBP6647	Dalbergia	viguieri	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	245	38	456	1620	283	200	83	262	236	264	220	2360	333	99	35	909	323	843	512	14486	7	Madagascar humid forests	FALSE
101177851	PBP6648	NA	NA	NA	NA	N8prob	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	247	38	454	1625	284	202	83	263	238	265	222	2322	327	98	35	892	318	826	504	12070	7	Madagascar humid forests	FALSE
101177852	PBP6649	Dalbergia	aff._occulta	DM_SP14	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	37	451	1633	287	205	83	266	240	268	225	2111	300	88	35	819	289	761	455	6514	7	Madagascar humid forests	FALSE
101177853	PBP6650	Dalbergia	aff._occulta	DM_SP14	Maritima	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	250	37	450	1634	288	205	83	267	241	269	225	2063	294	86	35	803	283	747	443	4987	7	Madagascar humid forests	FALSE
101177854	PBP6651	Dalbergia	aff._normandii_Makirovana	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	250	37	450	1634	287	205	83	267	241	268	225	2136	302	89	35	825	292	769	462	3826	9	Madagascar humid forests	FALSE
101177809	PBP6652	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	250	37	449	1633	288	206	82	267	241	269	226	2041	291	85	35	793	279	742	439	5003	9	Madagascar humid forests	FALSE
101177858	PBP6653	Dalbergia	madagascariensis_antongilensis	DM_SP11	Baronii	NA	NA	0	0	NA	NA	NA	NA	D2	1	0	NA	NA	0	0	NA	NA	NA	NA	251	37	448	1632	288	206	82	268	242	269	226	2015	288	84	35	784	276	734	433	4068	9	Madagascar humid forests	FALSE
100953632	PPL7478	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	44	417	2253	283	177	105	257	223	260	200	2564	378	91	47	1112	295	1076	444	16446	6	Madagascar humid forests	FALSE
100953634	PPL7479	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	44	417	2256	283	177	106	258	224	261	201	2525	372	90	48	1096	290	1060	437	14592	6	Madagascar humid forests	FALSE
100953635	PPL7480	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	225	36	384	2076	270	177	93	248	214	250	195	3763	551	125	41	1586	396	1414	755	39607	7	Madagascar humid forests	FALSE
100953639	PPL7481	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	225	36	385	2074	270	176	93	248	214	250	195	3754	550	124	41	1585	395	1414	754	42948	7	Madagascar humid forests	FALSE
100953644	PPL7481A	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	225	36	385	2074	270	176	93	248	214	250	195	3754	550	124	41	1585	395	1414	754	42948	7	Madagascar humid forests	FALSE
100953646	PPL7482	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	224	36	385	2072	269	176	93	247	213	249	194	3763	551	124	41	1589	395	1418	756	44651	7	Madagascar humid forests	FALSE
100953648	PPL7483	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	226	36	384	2078	271	177	93	249	215	251	196	3782	554	126	41	1593	400	1418	758	39085	7	Madagascar humid forests	FALSE
100953650	PPL7484	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	36	383	2087	273	179	93	251	217	254	198	3758	550	127	41	1577	400	1403	750	25529	7	Madagascar humid forests	FALSE
100953652	PPL7485	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	36	383	2087	273	179	93	251	217	254	198	3758	550	127	41	1577	400	1403	750	25529	7	Madagascar humid forests	FALSE
100953654	PPL7486	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	36	383	2087	273	179	93	251	217	254	198	3758	550	127	41	1577	400	1403	750	25529	7	Madagascar humid forests	FALSE
